city_name,city_latitude,city_longitude
Slickrock Ford, 35.199260, -83.524880
Sligo, 36.451820, -76.077150
Sloan, 34.778220, -77.829150
Slocomb, 35.177390, -78.823640
Slocum, 35.456000, -76.089080
Slocun Village, 34.890990, -76.914940
Sloop Island, 36.030440, -75.702680
Sloop Point, 34.408500, -77.599690
Small, 35.280170, -76.853270
Smallwood, 35.562940, -77.032730
Smethport, 36.426510, -81.501770
Smith Acres, 36.494300, -79.789480
Smith Creek, 34.262950, -77.863600
Smith Crossing, 34.322110, -78.648630
Smith Crossroads, 34.694340, -78.374170
Smith Grove, 35.964030, -80.502840
Smith Homes, 36.050140, -79.804200
Smith Island, 35.804900, -75.621000
Smith Island, 33.884730, -77.973340
Smith Island, 36.541820, -75.907980
Smithfield, 35.508490, -78.339450
Smiths, 34.652940, -78.867520
Smiths Corner, 36.301270, -76.064930
Smithtown, 36.235970, -80.577560
Smithtown, 35.521550, -76.663820
Smithtown, 36.243210, -76.488550
Smithville, 35.484300, -80.870630
Smithwick, 35.726550, -77.036340
Smokerise, 36.172640, -80.095320
Smokey Creek, 35.816800, -81.569820
Smyre, 35.276250, -81.125910
Smyrna, 34.759330, -76.527420
Snake Island, 34.198500, -78.604180
Sneads Ferry, 34.552670, -77.397180
Snells Crossroads, 35.957930, -77.927210
Snells Mobile Home Park, 35.851400, -76.757000
Snow Camp, 35.893470, -79.430020
Snow Geese Dunes, 36.189610, -75.759910
Snow Geese South, 36.189330, -75.759630
Snow Hill, 36.416260, -78.188330
Snow Hill, 35.451550, -77.681090
Snow Hill, 36.270430, -76.569670
Snow Hill, 34.960720, -78.454730
Snow Hill, 36.485420, -80.196720
Snowden, 36.456820, -76.108540
Snowhill, 34.103780, -78.753630
Snug Harbor, 35.066270, -77.076060
Snug Harbor, 36.082100, -76.419100
Snyder, 35.660420, -80.112270
Social Plains, 35.848210, -78.247500
Soda Hill, 36.276240, -81.637610
Sodyeco, 35.297080, -80.998130
Solo, 36.282070, -81.617610
Solola Valley, 35.497040, -83.500720
Sols Island, 33.885450, -78.467510
Somers Crossroads, 36.083470, -80.896460
Somerset, 36.354310, -78.978900
Somerset, 36.060440, -76.461610
Sophia, 35.823190, -79.860870
Sophie Island, 35.557390, -76.491040
Sorrento Skies, 36.176240, -81.637330
Soul City, 36.408480, -78.270270
Sound of the Sea, 34.657940, -77.051610
Sound Shores, 35.115450, -75.972400
Sound Side, 35.951840, -75.631560
Soundside, 35.965160, -76.239930
South Belmont, 35.230420, -81.042570
South Buckle Island, 36.545560, -75.905280
South Burris Island, 36.277110, -75.837690
South Cecil, 35.817920, -80.247550
South Clinton Mobile Home Park, 34.963900, -78.353100
South Creek, 35.335720, -76.694370
South Fork, 36.089860, -80.318390
South Gastonia, 35.219300, -81.205630
South Gate Mobile Home Park, 34.735500, -77.471000
South Goldsboro, 35.357660, -78.005820
South Haven, 35.283500, -78.015540
South Henderson, 36.308200, -78.406660
South Hills, 35.032110, -78.953080
South Hominy, 35.492050, -82.738190
South Island, 34.998220, -76.299080
South Lincolnton, 35.454300, -81.243690
South Mills, 36.445710, -76.327440
South Oleander, 34.214060, -77.913600
South River, 34.958770, -76.596870
South Rocky Mount, 35.924600, -77.796650
South Rodanthe, 35.587120, -75.468490
South Rosemary, 36.451540, -77.697200
South Salisbury, 35.643750, -80.462560
South Side, 36.072080, -80.239490
South Tunis, 36.363770, -76.900790
South Wadesboro, 34.956270, -80.077280
South Weldon, 36.415980, -77.603030
South Whiteville, 34.305450, -78.715290
Southbourne, 35.135980, -80.944520
Southbridge, 35.892640, -79.075850
Southern Mobile Home Park, 35.182200, -78.081700
Southern Mobile Home Village, 35.315200, -78.014400
Southern Pines, 35.174050, -79.392250
Southern Shores, 36.145990, -76.410770
Southern Shores, 36.139050, -75.731570
Southern Terrace, 35.882940, -77.505530
Southgate, 35.755710, -78.610280
Southgate, 35.097380, -77.087730
Southgate Estates, 34.963760, -80.577570
Southminister Woods, 35.094590, -80.720620
Southmont, 36.044020, -79.810030
Southmont, 35.667920, -80.267000
Southpark, 35.149030, -80.830900
Southport, 33.921560, -78.020270
Southridge Mobile Home Park, 35.311000, -77.991600
Southridge Mobile Home Park, 34.121800, -77.902100
Southside, 35.436800, -81.245910
Southside Park, 35.961540, -77.962490
Southview Townhouses, 34.972940, -78.925300
Southwest, 34.738500, -77.508300
Southwood, 35.208770, -77.567190
Southwood Estates, 34.969870, -80.560900
Sow Island, 35.216550, -76.485760
Sparkleberry Landing, 34.477950, -78.206390
Sparta, 36.505410, -81.120920
Spear, 36.022350, -82.023730
Speed, 35.967930, -77.445250
Speedwell, 35.284270, -83.187920
Speight, 35.599050, -77.338020
Speight Forest, 35.898490, -77.565810
Speights Bridge, 35.559050, -77.735260
Spencer, 35.692360, -80.434780
Spencer Heights, 35.858460, -81.625930
Spencer Mountain, 35.306250, -81.110630
Spences Corner, 36.350990, -76.195770
Spicewood, 36.127910, -79.794200
Spicewood Acres, 35.183480, -80.698680
Spies, 35.421810, -79.668640
Spillcorn, 35.954550, -82.650140
Spilona, 35.488490, -78.471950
Spindale, 35.360120, -81.929270
Spiveys Corner, 35.195440, -78.487230
Spooners Creek East Harbor, 34.728770, -76.801880
Spooners Creek Harbor, 34.727380, -76.810210
Spooners Creek North, 34.731830, -76.805770
Sportsmans Village, 34.972940, -76.592150
Spot, 36.118220, -75.819080
Spout Springs, 35.269600, -79.059750
Sprangler Apartments, 35.290130, -81.528150
Spring Creek, 35.798710, -82.854310
Spring Creek, 35.324330, -76.656040
Spring Garden, 35.204330, -77.155510
Spring Hill, 34.194340, -78.069160
Spring Hill, 36.207100, -77.433300
Spring Hill, 34.882940, -79.382540
Spring Hill, 35.487050, -82.849860
Spring Hill, 35.414050, -77.972490
Spring Hope, 35.195160, -76.979390
Spring Hope, 35.945150, -78.111930
Spring Hope, 35.302110, -78.038600
Spring Lake, 35.757380, -77.924980
Spring Lake, 35.167940, -78.972810
Spring Lake, 35.312920, -80.867290
Spring Oaks Mobile Home Estates, 34.113700, -77.902600
Spring Time, 35.597060, -82.516790
Spring Valley, 35.924590, -79.084460
Spring Valley, 36.121520, -79.467800
Spring Valley, 36.042090, -78.978060
Spring Valley, 36.038750, -79.815860
Spring Valley, 35.140700, -80.851460
Springcrest Meadows, 36.183470, -79.056680
Springdale, 35.898300, -78.714380
Springdale, 35.289030, -81.144800
Springdale Acres, 34.743780, -77.482470
Springfield, 35.165140, -80.900630
Springfield, 35.932910, -79.987260
Springfield, 34.782940, -79.532830
Springhaven, 35.369310, -80.162000
Springwood, 35.272640, -81.062850
Spruce Pine, 35.915400, -82.064560
Stacey, 36.428190, -79.581420
Stackhouse, 35.881490, -82.769860
Stacy, 34.849890, -76.415750
Stafford Forest, 35.915160, -77.552190
Stag Park, 34.524330, -77.844710
Stagecoach Forest, 36.092640, -79.159460
Stagecoach Run, 36.042360, -79.086120
Stagecoach Trail, 36.110420, -79.262800
Stagecrest, 35.662650, -78.658060
Staley, 35.795970, -79.551410
Stallings, 35.090700, -80.686180
Stallings Crossroads, 36.094040, -78.165270
Stallings Crossroads, 35.659330, -77.029400
Stamey Town, 36.004850, -81.946500
Stancell, 36.543760, -77.739980
Stancils Chapel, 35.681270, -78.209720
Stanfield, 35.233480, -80.427010
Stanhope, 35.865710, -78.081100
Stanley, 35.359030, -81.097020
Stanleyville, 36.202360, -80.280880
Stantonsburg, 35.606830, -77.823310
Star, 35.402080, -79.784200
Starlight, 35.266550, -78.258330
Starling, 34.707940, -77.231620
Starmont, 35.661820, -78.456110
Starmount, 35.824320, -78.573610
Starmount, 35.798470, -80.906740
Starmount, 35.142090, -80.872850
Starmount Forest, 36.079580, -79.844200
Startown, 35.645130, -81.269250
State Road, 36.325970, -80.867570
Statesville, 35.782640, -80.887300
Statesville West, 35.785410, -80.930910
Statewood, 35.182920, -80.749510
Staton, 35.688770, -77.354690
Staunton, 36.195410, -81.313150
Stearns, 35.272610, -82.216230
Stecoah, 35.369810, -83.690450
Stedman, 35.013500, -78.693910
Steeds, 35.470970, -79.777540
Steel Worth Park, 35.674030, -80.451730
Steelberry Acres, 35.179860, -80.949240
Steele Creek, 35.127090, -80.960350
Steen Town, 34.871270, -79.653110
Steep Pines Fork, 34.724330, -76.647980
Steeple, 35.573790, -75.453770
Steer Island, 36.279880, -75.821300
Stella, 34.774330, -77.150510
Stem, 36.199870, -78.722230
Stephens Crossroads, 36.477640, -79.611140
Sterling, 35.108200, -80.886460
Stevens Mill, 35.344880, -78.116660
Stewart Crossroads, 34.472940, -79.257260
Stewart Park, 34.974040, -80.565340
Stewarts Mill, 36.042080, -79.665580
Stewartville Acres, 34.762110, -79.459490
Stiles, 35.280370, -83.484880
Still Bluff, 34.431830, -78.146110
Still Meadows, 35.304840, -82.623460
Stilley, 35.338780, -76.925500
Stilleys Crossroads, 35.717930, -78.196660
Stillwood, 34.765160, -77.490800
Stocksville, 35.747610, -82.548190
Stockwood, 35.534000, -82.517070
Stokes, 35.716550, -77.264690
Stokesburg, 36.282910, -80.141710
Stokesdale, 36.237080, -79.979480
Stokestown, 35.430440, -77.295240
Stone Brook, 35.346510, -82.491790
Stone Hedge Apartments, 35.289850, -81.560370
Stone Mill Estates, 36.428470, -79.888650
Stone Mobile Home Park, 34.330400, -77.751700
Stonehaven, 35.168200, -80.779790
Stonehenge, 35.893850, -78.688550
Stoneridge, 35.828760, -78.717500
Stoneridge, 35.984590, -79.045290
Stones Throw, 35.875970, -79.994210
Stoneville, 36.466530, -79.906980
Stonewall, 35.137390, -76.747710
Stonewood Acres, 36.255690, -80.068100
Stoney Brook, 35.217340, -82.685960
Stoney Brook, 35.914870, -79.108620
Stoney Creek, 35.449610, -77.954710
Stoney Creek Mobile Home Park, 35.365200, -77.962000
Stoney Knob, 35.680110, -82.572630
Stoney Manor Mobile Home Park, 35.439300, -77.960300
Stoney Mountain Estate, 35.358730, -82.485950
Stoney Point, 34.981000, -78.990030
Stoneybrook, 35.531540, -79.203350
Stoneybrook, 35.762380, -77.948600
Stoneybrook, 34.254890, -77.788590
Stoneybrook, 35.765990, -78.774730
Stoneycrest, 35.339560, -82.473450
Stony Brook North, 35.814040, -78.593890
Stony Creek, 36.258750, -79.420020
Stony Fork, 36.211240, -81.485930
Stony Fork, 35.462890, -82.736240
Stony Hill, 35.981540, -78.611950
Stony Knoll, 36.311520, -80.673680
Stony Point, 35.305130, -81.432590
Stony Point, 35.863470, -81.047300
Storys, 36.435150, -76.888850
Stotts Crossroads, 35.740710, -78.062770
Stouts, 35.055430, -80.639510
Stovall, 36.448200, -78.570280
Stove Island, 36.042940, -75.734350
Strabane, 35.195160, -77.774700
Stradford Hills, 35.057110, -78.942250
Straits, 34.729050, -76.571040
Straits Haven, 34.730160, -76.578540
Stratford, 36.518460, -81.215920
Stratford, 35.595160, -77.371350
Stratford Park, 35.765150, -78.606390
Strawberry Banks, 35.478500, -77.409690
Strawberry Ridge, 35.843450, -82.111230
Strayhorn Hills, 36.042920, -79.055010
Strickland Crossroads, 35.855430, -78.012490
Strickland Crossroads, 35.367660, -78.367220
Striking Island, 33.906840, -77.995270
Stubbs, 35.327080, -81.471200
Stumptown, 35.690120, -81.984550
Stumpy Point, 35.698510, -75.740450
Sturdivants Crossroads, 34.905990, -80.328120
Sturgills, 36.555400, -81.498440
Suburb, 34.006010, -78.148610
Suburban Mobile Home Park, 36.476800, -76.040300
Suburban Woods, 35.158200, -80.710900
Sugar Creek, 35.268750, -80.800900
Sugar Grove, 36.257900, -81.788170
Sugar Hill, 34.757660, -79.458940
Sugar Hill, 35.584570, -82.042330
Sugar Hollow Farm, 35.274560, -82.502060
Sugar Mountain, 36.127350, -81.860110
Sugar Ridge, 36.006250, -79.180850
Sugar Town, 35.055710, -80.182280
Sugarloaf Island, 34.717380, -76.709930
Sugarloaf Shores, 35.355980, -80.063110
Sugartown, 36.150140, -80.620060
Suggs Crossroads, 35.821550, -77.583580
Sukey Young Crossroads, 36.130710, -78.206940
Sullivan Island, 34.106560, -78.172500
Sulphur Springs, 36.539860, -80.574510
Sulphur Springs, 35.570390, -82.622350
Sulphur Springs, 35.238460, -81.527310
Summer, 35.100720, -78.996970
Summerfield, 35.908210, -77.569420
Summerfield, 36.208750, -79.904760
Summerfield, 35.568220, -77.402740
Summerfield Crossing, 35.943750, -79.022790
Summerhaven, 35.638170, -82.391510
Summerhomes Mobile Home Park, 33.930600, -78.409900
Summerlins Crossroads, 35.084330, -77.957490
Summersill Estates, 34.814330, -77.466350
Summertime, 35.065720, -78.935860
Summerwinds, 35.741260, -78.767780
Summerwinds Mobile Home Park, 34.889200, -79.036900
Summit, 35.341270, -78.040820
Summit Hills, 36.130970, -79.754200
Summit Ridge, 35.834600, -78.573340
Sun, 35.696550, -77.834700
Sun Meadows, 36.105140, -80.118930
Sun Valley, 35.976540, -77.956650
Sunburst, 35.410660, -82.932080
Sunbury, 36.440990, -76.611620
Sunny Acres, 34.743490, -79.495050
Sunny Point, 35.033690, -84.208530
Sunny Side, 35.922670, -75.711840
Sunny View, 35.374280, -82.187890
Sunnyside, 34.703220, -78.033040
Sunnyside, 35.693460, -81.657320
Sunnyside, 36.069300, -80.220600
Sunnyside, 35.317910, -81.308690
Sunnyvale, 35.739010, -82.135950
Sunrise Acres, 35.668750, -80.452000
Sunrise Acres, 35.531830, -78.351950
Sunrise Beach, 35.762630, -81.097300
Sunrise Park, 35.653200, -80.505890
Sunrise Point, 34.742380, -76.728270
Sunset Acres, 35.710430, -78.627500
Sunset Acres, 36.088190, -79.477520
Sunset Acres, 34.787380, -77.382180
Sunset Beach, 33.880730, -78.512230
Sunset Estates, 35.903210, -77.566920
Sunset Falls, 36.181520, -81.158420
Sunset Hills, 35.306250, -80.874520
Sunset Hills, 36.074020, -79.822810
Sunset Hills, 36.497360, -79.811430
Sunset Park, 34.202390, -77.947210
Sunset Ridge, 36.107920, -79.240850
Sunset Terrace, 35.474880, -79.174190
Sunset Terrace, 34.339060, -78.725570
Sunshine, 35.449010, -81.810380
Sunshine Acres, 36.049580, -79.113620
Sunshine Acres Mobile Home Park, 34.706200, -77.213700
Sunshine Park, 34.784880, -79.438930
Suntree, 36.052920, -78.933060
Supply, 34.017670, -78.267500
Surf City, 34.427110, -77.546080
Surl, 36.343750, -78.897230
Surry Green, 35.943760, -78.940010
Sutherland, 36.394290, -81.691780
Sutphin, 35.889310, -79.346680
Suttentown, 35.206830, -78.256660
Sutton, 35.927650, -78.261110
Sutton Park, 34.986540, -80.520070
Suttons Corner, 34.644890, -78.592510
Suttontown, 35.203500, -78.240550
Suttontown, 35.605660, -83.045980
Swaimtown, 36.029860, -80.275330
Swainsville, 35.294020, -81.651480
Swan Corner, 35.165170, -76.722430
Swan Creek, 36.178470, -80.868960
Swan Island, 35.109890, -76.562980
Swan Island, 36.321830, -75.829080
Swann, 36.491530, -79.483080
Swann, 35.380990, -79.108910
Swannanoa, 35.597890, -82.399840
Swannanoa Hills, 35.592890, -82.471510
Swanquarter, 35.406280, -76.329090
Swanquarter Island, 35.341280, -76.366310
Swansboro, 34.687660, -77.119120
Sweetgum, 35.291200, -83.771010
Sweetgum Island, 34.127670, -78.591400
Sweetwater, 36.292620, -81.819840
Sweetwater, 35.730690, -81.299530
Sweetwater Farms, 35.218170, -82.690120
Swelton Heights, 35.965430, -77.810260
Swepsonville, 36.021250, -79.361410
Swindell, 35.623500, -76.689940
Swindell Fork, 35.442110, -76.279360
Swiss, 35.914280, -82.449850
Sycamore, 35.349280, -82.501510
Sycamore Acres, 35.861520, -81.585370
Sylva, 35.373710, -83.225980
Symonds Creek, 36.192660, -76.231320
Table Rock, 35.838180, -81.804550
Tabor City, 34.148780, -78.876690
Talc Mountain, 35.313700, -83.641000
Talleys Crossing, 36.134300, -80.117820
Talleywood, 35.050160, -78.929750
Tanglewood, 34.156280, -77.871650
Tanglewood, 35.292660, -77.618860
Tanglewood, 35.281250, -80.815070
Tanglewood Estates, 34.990440, -78.900580
Tants Crossroads, 35.898490, -78.233610
Tapoco, 35.443420, -83.936850
Tar Corner, 36.477100, -76.286050
Tar Heel, 34.733220, -78.790020
Tar Landing, 34.777940, -77.493580
Tar River, 36.199870, -78.629450
Tara Acres, 34.795720, -79.451710
Taragate Farms, 35.139030, -80.947570
Tarawa Terrace I, 34.733500, -77.366350
Tarawa Terrace II, 34.733770, -77.378570
Tarawoods, 35.163480, -80.673680
Tarboro, 35.896820, -77.535800
Tarheel, 36.456540, -76.856350
Tarheel Courts, 35.266000, -77.545520
Taylor Crossroads, 36.124880, -77.742200
Taylor Heights, 35.364030, -81.103970
Taylors Beach, 36.279600, -76.116870
Taylors Bridge, 34.844610, -78.241110
Taylors Corner, 35.010440, -77.589410
Taylors Store, 36.089870, -77.987210
Taylors Store, 36.039330, -76.785780
Taylorsville, 35.921800, -81.176470
Taylorsville Beach, 35.828190, -81.203690
Taylortown, 35.207660, -79.485870
Teachey, 34.768220, -78.008040
Teaguetown, 36.029030, -80.097820
Teakwood, 35.386830, -77.926370
Teal Island, 34.689050, -76.492980
Teer, 35.960420, -79.230290
Tellico, 35.275650, -83.527660
Temora Lake Estates, 36.201250, -80.258380
Teneriffe, 35.284280, -82.475120
Tenmile Fork, 35.056270, -77.206060
Tenney Circle, 35.920980, -79.044730
Teresita, 35.102870, -83.450430
Terra Ceia, 35.601270, -76.764940
Terra Cotta, 36.063750, -79.867260
Terrace Gardens, 35.339010, -82.482060
Terrell, 35.589300, -80.978130
Terrells, 35.820420, -79.230570
Terry Fork, 35.821500, -82.440690
Texana, 35.102310, -84.037970
Texas, 36.197940, -76.009920
Thankful, 36.046240, -81.291480
The American Village, 36.017090, -78.969450
The Black Cat, 34.712940, -76.624370
The Borough, 34.429890, -78.106110
The Castle, 35.538220, -77.055510
The Cloisters, 35.159590, -80.803960
The Country, 36.046250, -79.517800
The Downs, 35.876540, -78.991400
The Farm, 36.051800, -79.390580
The Forest at Blowing Rock, 36.118180, -81.720110
The Greens, 35.105720, -78.879750
The Hammock, 35.151000, -76.702710
The Haystacks, 34.746270, -76.707430
The High Hills, 35.020720, -76.111010
The Highlands, 35.947360, -79.085850
The Island, 35.555720, -76.472430
The Lakes, 35.072660, -78.981140
The Meadow Apartments, 35.269020, -81.527870
The Meadows, 35.936260, -79.019730
The Meadows, 36.247640, -80.401170
The Meadows, 35.302340, -82.431790
The Oaks, 35.994580, -80.208940
The Oaks, 35.075160, -78.967810
The Oaks, 35.440440, -78.433340
The Oaks, 35.915420, -79.017790
The Oaks II, 35.930700, -79.006950
The Orchard, 36.139580, -79.788360
The Palms Mobile Home Park, 34.272600, -77.924900
The Pines, 36.011250, -79.808920
The Pines, 35.339010, -82.426790
The Pines, 35.472380, -77.438580
The Pines Mobile Home Park, 34.682200, -77.216500
The Tides, 36.152940, -75.739350
The Woodlands, 35.698490, -78.642230
The Woods at Laurel Hill, 35.888760, -79.035570
Thelma, 36.470430, -77.793320
Thermal City, 35.519290, -81.974830
Thermal Valley, 35.389290, -81.956490
Third Ward, 35.231250, -80.851740
Thomas Crossroads, 35.283210, -79.512250
Thomas Forest, 35.261780, -82.507620
Thomas Landing, 34.486830, -77.476350
Thomas Woods, 35.250670, -82.674850
Thomasboro, 35.257920, -80.882570
Thomasboro, 33.938780, -78.555290
Thomasville, 35.882640, -80.081990
Thompson Plantation, 35.164590, -80.727570
Thornes Farm Trailer Park, 34.791070, -76.891570
Thorofare Island, 34.408220, -78.094990
Thorofare Island, 36.154330, -75.822690
Thoroughfare Island, 36.341270, -76.028540
Thorpshire Farm, 35.755710, -77.938320
Three Forks, 35.644820, -83.262100
Three Meadows, 36.132360, -79.826980
Three Mile, 35.985130, -81.978450
Thurman, 35.044600, -77.003000
Thurmond, 36.366520, -80.928410
Tick Bite, 35.348220, -77.430800
Tiffany Gardens, 35.378500, -77.913600
Tiffany Woods, 35.690430, -78.641120
Tillery, 36.251820, -77.485530
Timber Creek, 35.202920, -80.678400
Timber Lake, 34.959320, -80.562570
Timber Ridge, 35.200980, -80.683960
Timber Trails, 36.130140, -80.106150
Timbercreek, 35.297900, -82.500950
Timbercreek, 35.614310, -80.416450
Timbercrest, 35.970420, -79.010570
Timberlake, 35.807100, -78.586950
Timberlake, 36.286250, -78.952510
Timberlake, 34.973770, -78.979470
Timberland, 35.327890, -82.485400
Timberland, 35.004330, -79.289760
Timberland Village Mobile Home Park, 34.224100, -77.852400
Timberlyne, 35.962090, -79.050010
Timothy, 35.225440, -78.460010
Tin City, 34.740450, -77.978320
Tiny Oak Fork, 35.406830, -76.287970
Tipton Hill, 36.034560, -82.267630
Toast, 36.500410, -80.626450
Tobaccoville, 36.238190, -80.371440
Tobermory, 34.809330, -78.876970
Todd, 36.309570, -81.595380
Todds Crossroads, 36.086270, -76.876900
Toddville, 35.274030, -80.913130
Toecane, 36.009010, -82.192070
Tokay, 35.106830, -78.875580
Tolar Landing, 34.835720, -78.822520
Tolarsville, 34.761280, -78.872250
Toledo, 35.987060, -82.269570
Toliver, 36.368460, -81.600110
Toluca, 35.529300, -81.510920
Tomahawk, 34.711280, -78.327500
Tommy Hammock, 35.853230, -75.594340
Tomotla, 35.134810, -83.984350
Toms Creek, 35.740400, -82.049830
Topia, 36.515680, -81.317600
Topnot, 36.372920, -79.259190
Topsail, 34.386280, -77.688310
Topsail Beach, 34.365170, -77.630530
Topsail Island, 34.469610, -77.471910
Topsy, 36.503490, -76.870790
Topton, 35.247030, -83.703230
Tory Island, 34.243220, -78.894470
Tosacal Mobile Home Park, 34.422300, -77.963900
Tower Gate, 36.164580, -80.302830
Tower Heights, 35.266270, -77.556630
Town and Country, 35.848460, -81.588710
Town and Country Mobile Home Park, 34.256700, -77.885100
Town Creek, 35.815160, -77.801090
Town Creek, 34.165170, -78.093050
Town Forest, 35.320670, -82.487900
Town Park, 35.266250, -80.935910
Town Ranch Heights, 34.769330, -77.475800
Townsville, 36.494590, -78.423610
Toxaway Falls, 35.121770, -82.931800
Trading Ford, 35.695140, -80.372280
Trails End, 35.431540, -79.200860
Tramway, 35.444600, -79.214470
Tranquil Acres, 35.069330, -78.815020
Tranquil Hill, 35.981800, -81.558430
Tranquility, 35.275120, -82.466230
Transou, 36.404020, -81.300370
Trap, 36.206820, -76.870790
Traphill, 36.346520, -81.032580
Trappers Run, 35.781540, -78.815840
Travis, 35.897660, -76.324100
Travis, 34.910990, -80.135340
Treasure Cove, 34.269610, -77.773310
Tree Haven, 35.331230, -82.510120
Treetops, 35.550720, -77.383300
Tremont Park, 35.916240, -81.504260
Trent Acres, 34.859050, -76.902440
Trent Shores, 35.075990, -77.070780
Trent Woods, 35.082100, -77.086340
Trenton, 35.067100, -77.352740
Trentwood, 36.336800, -79.678360
Trexler Acres, 35.294860, -80.832020
Triangle Trailer Park, 34.751830, -77.454960
Trinity, 34.849870, -80.530900
Trinity, 35.894580, -79.990870
Trinity Park, 35.897640, -79.994760
Trinity Woods, 35.311270, -77.643580
Triple H Mobile Home Park, 34.272100, -77.820800
Triple S Marina Village, 34.702100, -76.711600
Triple Springs, 36.487640, -78.848340
Triplett, 36.203180, -81.558710
Trotville, 36.369040, -76.597730
Trout, 36.395120, -81.609280
Troutman, 35.700690, -80.888130
Troxlers Mill, 36.040410, -79.682800
Troy, 35.358470, -79.894490
Trust, 35.752600, -82.869860
Tryon, 35.339860, -81.322030
Tryon, 35.208170, -82.238450
Tryon Hills, 35.250700, -80.823680
Tuckahoe, 35.574880, -77.344410
Tuckahoe, 36.152390, -75.746570
Tuckasegee, 35.270380, -83.122640
Tuckaway Park, 35.100980, -80.823400
Tucker Estates, 35.583490, -77.355240
Tucker Farms, 35.575990, -77.416910
Tuckerdale, 36.527900, -81.532890
Tulls, 36.491260, -76.073820
Tulls Mill, 35.153220, -77.732480
Tulula, 35.269810, -83.752670
Tumblerville, 35.113980, -83.364040
Tump Island, 34.983500, -76.384640
Tungsten, 36.513750, -78.470280
Tunis, 36.384320, -76.888010
Turkey, 34.992390, -78.183050
Turkey Creek Mobile Home Park, 34.505700, -77.456100
Turkey Ford, 36.387630, -80.662840
Turkey Pen Gap, 35.326500, -82.647350
Turlington, 35.363500, -78.663900
Turnage, 35.688490, -77.661640
Turners Crossroads, 36.533210, -77.376920
Turnersburg, 35.908470, -80.807290
Turnpike, 35.538160, -82.765970
Turrentine Estates, 36.088190, -79.458910
Turtle Cove Mobile Home Park, 34.711900, -77.183500
Tuscarora, 35.159600, -77.213840
Tuscarora Beach, 36.389040, -76.909400
Tuscola Park, 35.523160, -82.960140
Tusk, 34.744330, -76.518530
Tuskeegee, 35.408420, -83.719340
Tusquitee, 35.084530, -83.765730
Tussy Street, 35.825970, -80.240330
Tuxedo, 35.225390, -82.429560
Twelve Oaks, 35.141530, -80.950630
Twin Acres, 35.799030, -80.240050
Twin Brooks, 35.352060, -82.505680
Twin Cedar Mobile Home Park, 34.377300, -77.708800
Twin Creek, 35.559880, -77.264410
Twin Lakes, 35.240720, -78.957250
Twin Lakes Estates, 35.748490, -78.653610
Twin Lakes Resort, 35.519900, -77.053700
Twin Oak, 34.495720, -77.897210
Twin Oaks, 35.795970, -80.239490
Twin Oaks, 36.527630, -81.163140
Twin Oaks Mobile Home Park, 34.499000, -77.897500
Twin Pines Mobile Home Park, 34.833300, -77.463500
Twins Estates, 35.254310, -80.971180
Tyndall Park, 35.256270, -77.613300
Tyro, 35.809030, -80.372830
Tysonville, 35.820710, -78.704730
U-No, 35.359010, -82.421230
Ulah, 35.635410, -79.826700
Ulster Gardens, 36.300430, -76.254380
Umstead Industrial Park, 35.895450, -78.745190
Unahala, 35.354820, -83.409880
Unaka, 35.195360, -84.141580
Uncle Jimmys Landing, 35.599620, -75.469880
Union, 34.981540, -80.723400
Union, 36.333770, -77.024130
Union, 35.117870, -83.395990
Union, 35.318450, -81.990940
Union, 35.088710, -82.981530
Union Cross, 36.048470, -80.118930
Union Cross, 36.345970, -80.757290
Union Cross, 36.184300, -80.597840
Union Grove, 36.207640, -80.607280
Union Grove, 35.665160, -76.609100
Union Grove, 36.024580, -80.866180
Union Hill, 35.351510, -82.340120
Union Hill, 36.402080, -80.888680
Union Hill, 36.240420, -80.481450
Union Hope, 35.842650, -78.219440
Union Mills, 35.487900, -81.963440
Union Point, 34.799610, -76.853270
Union Ridge, 36.051800, -80.225050
Union Ridge, 36.207640, -79.400020
Union Terrace, 35.639580, -80.389220
Unionville, 35.087370, -80.508960
United Industrial Park, 35.649600, -77.351350
University, 36.037360, -79.035570
University Acres, 36.014860, -79.047230
University City North, 35.328430, -80.742430
University City South, 35.306620, -80.742340
University Estates, 36.018200, -78.963900
University Estates, 36.399860, -79.705590
University Estates, 35.115440, -78.925860
University Hills, 35.099050, -78.899470
University Place, 35.310420, -80.764240
Upchurch, 35.789320, -78.857510
Upper Pigeonroost, 36.091220, -82.268740
Upper Poplar, 36.110670, -82.306240
Upton, 36.070130, -81.695380
Upward, 35.296510, -82.386510
Urban Estates, 35.348500, -77.449130
Ure Island, 36.522370, -76.571060
Uree, 35.425120, -82.167060
USAR Center, 35.631830, -77.380240
Utopia Mobile Home Park, 34.737110, -77.479410
Uwharrie, 35.415140, -80.003660
V Point, 35.911800, -80.718400
Vade Mecum (historical), 36.418750, -80.306720
Valdese, 35.740690, -81.563150
Vale, 35.539850, -81.397310
Vale, 36.097070, -81.945110
Valhalla, 35.224840, -82.264560
Valhalla, 36.137100, -76.657720
Valle Crucis, 36.209290, -81.778440
Valley, 36.084570, -82.041230
Valley Creek, 36.144850, -81.798720
Valley Estates, 35.870710, -78.673610
Valley Hill, 35.298450, -82.483180
Valley Oaks, 36.035410, -80.458110
Valley Springs, 35.512890, -82.520960
Valley Stream, 35.783750, -80.872850
Valley View, 36.153470, -80.317830
